Strategy: Price moved. Canceling orders for requote if open orders. Current open orders=0 and current mid bucket=24
Strategy: Calculated quotes: bid=0.23, ask=0.25 and best bid=0.23, best ask=0.25 should requote=true open orders=0 yes_token=55998363602002924667053814952841858738004742857803945859381533344522326498583
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Exec: Canceled all orders
Exec: Posted order: Object {"errorMsg": String(""), "makingAmount": String(""), "orderID": String("0xcfb8cc2e6638a420f07bebd7acd0f48e47b5ac2d7e2976a4bb0e9f1d02682fd3"), "status": String("live"), "success": Bool(true), "takingAmount": String("")}
Exec: Placed order successfully with ID: 0xcfb8cc2e6638a420f07bebd7acd0f48e47b5ac2d7e2976a4bb0e9f1d02682fd3
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=0 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Exec: Posted order: Object {"errorMsg": String(""), "makingAmount": String(""), "orderID": String("0xe85c0b9ebd91ca4ef0f64e9a483832f1955b3704fe559246023ea625e381f447"), "status": String("live"), "success": Bool(true), "takingAmount": String("")}
Exec: Placed order successfully with ID: 0xe85c0b9ebd91ca4ef0f64e9a483832f1955b3704fe559246023ea625e381f447
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.27 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.27 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.27 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.27 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
Strategy: Price not moved. Returning. Current open orders=1 and current mid bucket=27, best bid=0.26, best ask=0.28 last mid bucket=Some(27)
